CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Unit_Name,Org_Type,Referral_Appointment_Time,Part,Total_referrals,Screening_sample_total,Clinical_indication,Highgrade_mod_severe,Inadequate,Borderline_changes,Mild_dyskaryosis,Moderate_dyskaryosis,Severe_dyskaryosis,Severe_dyskaryosis_Inv,Glandular_neoplasia,Clinical_Urgent,Clinical_Non_Urgent,Other
2023-24,N5,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,Trust,<=2_weeks,A,392.0,not included,205.0,143.0,not included,not included,not included,not included,not included,2.0,0.0,not included,not included,not included
2023-24,N5,London,RAL,Royal Free London NHS Foundation Trust,The Royal Free Hospital,Trust,<=4_weeks,A,610.0,not included,338.0,144.0,not included,not included,not included,not included,not included,2.0,0.0,not included,not included,not included
2023-24,N5,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,Trust,Total_cases,A,3114.0,not included,1051.0,192.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N5,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,Trust,<=2_weeks,A,939.0,not included,370.0,159.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N5,London,RJ7,St George's University Hospitals NHS Foundation Trust,St George's Hospital,Trust,<=4_weeks,A,1565.0,not included,499.0,184.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N5,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,Trust,Total_cases,A,1241.0,not included,456.0,90.0,not included,not included,not included,not included,not included,1.0,6.0,not included,not included,not included
2023-24,N5,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,Trust,<=2_weeks,A,365.0,not included,190.0,88.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N5,London,RAS,The Hillingdon Hospitals NHS Foundation Trust,Hillingdon Hospital,Trust,<=4_weeks,A,581.0,not included,311.0,89.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N5,London,RKE,Whittington Health NHS Trust,Whittington Hospital,Trust,Total_cases,A,2712.0,not included,758.0,206.0,not included,not included,not included,not included,not included,4.0,6.0,not included,not included,not included
2023-24,N5,London,RKE,Whittington Health NHS Trust,Whittington Hospital,Trust,<=2_weeks,A,1038.0,not included,163.0,202.0,not included,not included,not included,not included,not included,4.0,6.0,not included,not included,not included
2023-24,N5,London,RKE,Whittington Health NHS Trust,Whittington Hospital,Trust,<=4_weeks,A,1629.0,not included,338.0,204.0,not included,not included,not included,not included,not included,4.0,6.0,not included,not included,not included
2023-24,N6,South East,RTK,Ashford And St Peter'S Hospitals NHS Foundation Trust,St Peter's Hospital,Trust,Total_cases,A,1383.0,not included,55.0,195.0,not included,not included,not included,not included,not included,4.0,6.0,not included,not included,not included
2023-24,N6,South East,RTK,Ashford And St Peter'S Hospitals NHS Foundation Trust,St Peter's Hospital,Trust,<=2_weeks,A,535.0,not included,11.0,146.0,not included,not included,not included,not included,not included,4.0,6.0,not included,not included,not included
2023-24,N6,South East,RTK,Ashford And St Peter'S Hospitals NHS Foundation Trust,St Peter's Hospital,Trust,<=4_weeks,A,1162.0,not included,34.0,187.0,not included,not included,not included,not included,not included,4.0,6.0,not included,not included,not included
2023-24,N6,South East,RXQ,Buckinghamshire Healthcare NHS Trust,Wycombe Hospital,Trust,Total_cases,A,2019.0,not included,70.0,294.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N6,South East,RXQ,Buckinghamshire Healthcare NHS Trust,Wycombe Hospital,Trust,<=2_weeks,A,383.0,not included,52.0,278.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N6,South East,RXQ,Buckinghamshire Healthcare NHS Trust,Wycombe Hospital,Trust,<=4_weeks,A,538.0,not included,63.0,293.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N6,South East,RN7,Dartford And Gravesham NHS Trust,Darent Valley Hospital,Trust,Total_cases,A,1204.0,not included,36.0,190.0,not included,not included,not included,not included,not included,7.0,3.0,not included,not included,not included
2023-24,N6,South East,RN7,Dartford And Gravesham NHS Trust,Darent Valley Hospital,Trust,<=2_weeks,A,297.0,not included,10.0,188.0,not included,not included,not included,not included,not included,7.0,3.0,not included,not included,not included
2023-24,N6,South East,RN7,Dartford And Gravesham NHS Trust,Darent Valley Hospital,Trust,<=4_weeks,A,595.0,not included,25.0,189.0,not included,not included,not included,not included,not included,7.0,3.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,Trust,Total_cases,A,1193.0,not included,163.0,191.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,Trust,<=2_weeks,A,571.0,not included,56.0,183.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Buckland Hospital,Trust,<=4_weeks,A,783.0,not included,74.0,191.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,Trust,Total_cases,A,584.0,not included,94.0,89.0,not included,not included,not included,not included,not included,5.0,1.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,Trust,<=2_weeks,A,193.0,not included,18.0,81.0,not included,not included,not included,not included,not included,5.0,1.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Kent and Canterbury Hospital,Trust,<=4_weeks,A,257.0,not included,25.0,89.0,not included,not included,not included,not included,not included,5.0,1.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Queen Elizabeth The Queen Mother Hospital,Trust,Total_cases,A,468.0,not included,77.0,93.0,not included,not included,not included,not included,not included,1.0,2.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Queen Elizabeth The Queen Mother Hospital,Trust,<=2_weeks,A,170.0,not included,19.0,87.0,not included,not included,not included,not included,not included,1.0,2.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,Queen Elizabeth The Queen Mother Hospital,Trust,<=4_weeks,A,208.0,not included,22.0,93.0,not included,not included,not included,not included,not included,1.0,2.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,William Harvey Hospital,Trust,Total_cases,A,1246.0,not included,178.0,91.0,not included,not included,not included,not included,not included,3.0,2.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,William Harvey Hospital,Trust,<=2_weeks,A,459.0,not included,62.0,90.0,not included,not included,not included,not included,not included,3.0,2.0,not included,not included,not included
2023-24,N6,South East,RVV,East Kent Hospitals University NHS Foundation Trust,William Harvey Hospital,Trust,<=4_weeks,A,786.0,not included,86.0,91.0,not included,not included,not included,not included,not included,3.0,2.0,not included,not included,not included
2023-24,N6,South East,RXC,East Sussex Healthcare NHS Trust,Conquest Hospital,Trust,Total_cases,A,896.0,not included,36.0,145.0,not included,not included,not included,not included,not included,6.0,5.0,not included,not included,not included
2023-24,N6,South East,RXC,East Sussex Healthcare NHS Trust,Conquest Hospital,Trust,<=2_weeks,A,430.0,not included,14.0,143.0,not included,not included,not included,not included,not included,6.0,5.0,not included,not included,not included
2023-24,N6,South East,RXC,East Sussex Healthcare NHS Trust,Conquest Hospital,Trust,<=4_weeks,A,621.0,not included,18.0,144.0,not included,not included,not included,not included,not included,6.0,5.0,not included,not included,not included
2023-24,N6,South East,RXC,East Sussex Healthcare NHS Trust,Eastbourne District General Hospital,Trust,Total_cases,A,1015.0,not included,40.0,156.0,not included,not included,not included,not included,not included,3.0,4.0,not included,not included,not included
2023-24,N6,South East,RXC,East Sussex Healthcare NHS Trust,Eastbourne District General Hospital,Trust,<=2_weeks,A,218.0,not included,8.0,151.0,not included,not included,not included,not included,not included,3.0,4.0,not included,not included,not included
2023-24,N6,South East,RXC,East Sussex Healthcare NHS Trust,Eastbourne District General Hospital,Trust,<=4_weeks,A,477.0,not included,21.0,155.0,not included,not included,not included,not included,not included,3.0,4.0,not included,not included,not included
2023-24,N6,South East,RVR,Epsom And St Helier University Hospitals NHS Trust,Leatherhead Hospital,Trust,Total_cases,A,1039.0,not included,206.0,105.0,not included,not included,not included,not included,not included,2.0,1.0,not included,not included,not included
2023-24,N6,South East,RVR,Epsom And St Helier University Hospitals NHS Trust,Leatherhead Hospital,Trust,<=2_weeks,A,213.0,not included,56.0,85.0,not included,not included,not included,not included,not included,2.0,1.0,not included,not included,not included
2023-24,N6,South East,RVR,Epsom And St Helier University Hospitals NHS Trust,Leatherhead Hospital,Trust,<=4_weeks,A,314.0,not included,85.0,104.0,not included,not included,not included,not included,not included,2.0,1.0,not included,not included,not included
2023-24,N6,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,Trust,Total_cases,A,3527.0,not included,274.0,474.0,not included,not included,not included,not included,not included,15.0,4.0,not included,not included,not included
2023-24,N6,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,Trust,<=2_weeks,A,993.0,not included,75.0,462.0,not included,not included,not included,not included,not included,15.0,4.0,not included,not included,not included
2023-24,N6,South East,RDU,Frimley Health NHS Foundation Trust,Frimley Park Hospital,Trust,<=4_weeks,A,1684.0,not included,138.0,471.0,not included,not included,not included,not included,not included,15.0,4.0,not included,not included,not included
2023-24,N6,South East,RWF,Maidstone And Tunbridge Wells NHS Trust,Maidstone Hospital,Trust,Total_cases,A,916.0,not included,6.0,149.0,not included,not included,not included,not included,not included,5.0,6.0,not included,not included,not included
2023-24,N6,South East,RWF,Maidstone And Tunbridge Wells NHS Trust,Maidstone Hospital,Trust,<=2_weeks,A,169.0,not included,4.0,139.0,not included,not included,not included,not included,not included,4.0,6.0,not included,not included,not included
2023-24,N6,South East,RWF,Maidstone And Tunbridge Wells NHS Trust,Maidstone Hospital,Trust,<=4_weeks,A,232.0,not included,4.0,148.0,not included,not included,not included,not included,not included,4.0,6.0,not included,not included,not included
2023-24,N6,South East,RWF,Maidstone And Tunbridge Wells NHS Trust,Tunbridge Wells Hospital,Trust,Total_cases,A,883.0,not included,4.0,122.0,not included,not included,not included,not included,not included,2.0,1.0,not included,not included,not included
2023-24,N6,South East,RWF,Maidstone And Tunbridge Wells NHS Trust,Tunbridge Wells Hospital,Trust,<=2_weeks,A,145.0,not included,1.0,120.0,not included,not included,not included,not included,not included,2.0,1.0,not included,not included,not included
2023-24,N6,South East,RWF,Maidstone And Tunbridge Wells NHS Trust,Tunbridge Wells Hospital,Trust,<=4_weeks,A,208.0,not included,2.0,122.0,not included,not included,not included,not included,not included,2.0,1.0,not included,not included,not included
2023-24,N6,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,Trust,Total_cases,A,1989.0,not included,16.0,308.0,not included,not included,not included,not included,not included,7.0,9.0,not included,not included,not included
2023-24,N6,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,Trust,<=2_weeks,A,533.0,not included,1.0,302.0,not included,not included,not included,not included,not included,6.0,9.0,not included,not included,not included
2023-24,N6,South East,RPA,Medway NHS Foundation Trust,Medway Maritime Hospital,Trust,<=4_weeks,A,894.0,not included,10.0,308.0,not included,not included,not included,not included,not included,6.0,9.0,not included,not included,not included
2023-24,N6,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,Trust,Total_cases,A,2137.0,not included,182.0,312.0,not included,not included,not included,not included,not included,4.0,2.0,not included,not included,not included
2023-24,N6,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,Trust,<=2_weeks,A,456.0,not included,114.0,257.0,not included,not included,not included,not included,not included,3.0,1.0,not included,not included,not included
2023-24,N6,South East,RHW,Royal Berkshire NHS Foundation Trust,Royal Berkshire Hospital,Trust,<=4_weeks,A,725.0,not included,142.0,300.0,not included,not included,not included,not included,not included,3.0,2.0,not included,not included,not included
2023-24,N6,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,Trust,Total_cases,A,959.0,not included,60.0,136.0,not included,not included,not included,not included,not included,2.0,3.0,not included,not included,not included
2023-24,N6,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,Trust,<=2_weeks,A,156.0,not included,16.0,110.0,not included,not included,not included,not included,not included,2.0,3.0,not included,not included,not included
2023-24,N6,South East,RA2,Royal Surrey County Hospital NHS Foundation Trust,Royal Surrey County Hospital,Trust,<=4_weeks,A,274.0,not included,23.0,136.0,not included,not included,not included,not included,not included,2.0,3.0,not included,not included,not included
2023-24,N6,South East,RTP,Surrey And Sussex Healthcare NHS Trust,Crawley Hospital,Trust,Total_cases,A,2406.0,not included,617.0,292.0,not included,not included,not included,not included,not included,5.0,7.0,not included,not included,not included
2023-24,N6,South East,RTP,Surrey And Sussex Healthcare NHS Trust,Crawley Hospital,Trust,<=2_weeks,A,750.0,not included,321.0,289.0,not included,not included,not included,not included,not included,5.0,7.0,not included,not included,not included
2023-24,N6,South East,RTP,Surrey And Sussex Healthcare NHS Trust,Crawley Hospital,Trust,<=4_weeks,A,1142.0,not included,415.0,290.0,not included,not included,not included,not included,not included,5.0,7.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,Princess Royal Hospital,Trust,Total_cases,A,1393.0,not included,39.0,167.0,not included,not included,not included,not included,not included,2.0,5.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,Princess Royal Hospital,Trust,<=2_weeks,A,230.0,not included,22.0,163.0,not included,not included,not included,not included,not included,2.0,5.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,Princess Royal Hospital,Trust,<=4_weeks,A,331.0,not included,24.0,166.0,not included,not included,not included,not included,not included,2.0,5.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,Royal Sussex County Hospital,Trust,Total_cases,A,613.0,not included,27.0,150.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,Royal Sussex County Hospital,Trust,<=2_weeks,A,181.0,not included,11.0,145.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,Royal Sussex County Hospital,Trust,<=4_weeks,A,224.0,not included,16.0,149.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,St Richard's Hospital,Trust,Total_cases,A,947.0,not included,55.0,150.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,St Richard's Hospital,Trust,<=2_weeks,A,174.0,not included,8.0,118.0,not included,not included,not included,not included,not included,4.0,2.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,St Richard's Hospital,Trust,<=4_weeks,A,354.0,not included,13.0,148.0,not included,not included,not included,not included,not included,4.0,4.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,Worthing Hospital,Trust,Total_cases,A,1123.0,not included,228.0,142.0,not included,not included,not included,not included,not included,5.0,4.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,Worthing Hospital,Trust,<=2_weeks,A,199.0,not included,54.0,116.0,not included,not included,not included,not included,not included,5.0,2.0,not included,not included,not included
2023-24,N6,South East,RYR,University Hospitals Sussex NHS Foundation Trust,Worthing Hospital,Trust,<=4_weeks,A,375.0,not included,118.0,138.0,not included,not included,not included,not included,not included,5.0,4.0,not included,not included,not included
2023-24,N7,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,Trust,Total_cases,A,139.0,not included,1.0,4.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N7,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,Trust,<=2_weeks,A,15.0,not included,0.0,2.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N7,South West,RBD,Dorset County Hospital NHS Foundation Trust,Blandford Community Hospital,Trust,<=4_weeks,A,43.0,not included,0.0,3.0,not included,not included,not included,not included,not included,0.0,0.0,not included,not included,not included
2023-24,N7,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,Trust,Total_cases,A,604.0,not included,14.0,119.0,not included,not included,not included,not included,not included,0.0,3.0,not included,not included,not included
2023-24,N7,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,Trust,<=2_weeks,A,130.0,not included,6.0,60.0,not included,not included,not included,not included,not included,0.0,3.0,not included,not included,not included
2023-24,N7,South West,RBD,Dorset County Hospital NHS Foundation Trust,Dorset County Hospital,Trust,<=4_weeks,A,286.0,not included,9.0,92.0,not included,not included,not included,not included,not included,0.0,3.0,not included,not included,not included
2023-24,N7,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,Gloucestershire Royal Hospital,Trust,Total_cases,A,1865.0,not included,198.0,193.0,not included,not included,not included,not included,not included,4.0,7.0,not included,not included,not included
2023-24,N7,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,Gloucestershire Royal Hospital,Trust,<=2_weeks,A,522.0,not included,33.0,193.0,not included,not included,not included,not included,not included,4.0,7.0,not included,not included,not included
2023-24,N7,South West,RTE,Gloucestershire Hospitals NHS Foundation Trust,Gloucestershire Royal Hospital,Trust,<=4_weeks,A,1108.0,not included,74.0,193.0,not included,not included,not included,not included,not included,4.0,7.0,not included,not included,not included
2023-24,N7,South West,RN3,Great Western Hospitals NHS Foundation Trust,Great Western Hospital,Trust,Total_cases,A,857.0,not included,105.0,104.0,not included,not included,not included,not included,not included,2.0,4.0,not included,not included,not included
2023-24,N7,South West,RN3,Great Western Hospitals NHS Foundation Trust,Great Western Hospital,Trust,<=2_weeks,A,277.0,not included,74.0,100.0,not included,not included,not included,not included,not included,2.0,4.0,not included,not included,not included
2023-24,N7,South West,RN3,Great Western Hospitals NHS Foundation Trust,Great Western Hospital,Trust,<=4_weeks,A,562.0,not included,92.0,103.0,not included,not included,not included,not included,not included,2.0,4.0,not included,not included,not included
2023-24,N7,South West,RN5,Hampshire Hospitals NHS Foundation Trust,Basingstoke and North Hampshire Hospital,Trust,Total_cases,A,1054.0,not included,125.0,152.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N7,South West,RN5,Hampshire Hospitals NHS Foundation Trust,Basingstoke and North Hampshire Hospital,Trust,<=2_weeks,A,256.0,not included,17.0,151.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N7,South West,RN5,Hampshire Hospitals NHS Foundation Trust,Basingstoke and North Hampshire Hospital,Trust,<=4_weeks,A,522.0,not included,44.0,152.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N7,South West,RN5,Hampshire Hospitals NHS Foundation Trust,Royal Hampshire County Hospital,Trust,Total_cases,A,1268.0,not included,174.0,206.0,not included,not included,not included,not included,not included,1.0,3.0,not included,not included,not included
2023-24,N7,South West,RN5,Hampshire Hospitals NHS Foundation Trust,Royal Hampshire County Hospital,Trust,<=2_weeks,A,342.0,not included,94.0,201.0,not included,not included,not included,not included,not included,1.0,3.0,not included,not included,not included
2023-24,N7,South West,RN5,Hampshire Hospitals NHS Foundation Trust,Royal Hampshire County Hospital,Trust,<=4_weeks,A,684.0,not included,122.0,206.0,not included,not included,not included,not included,not included,1.0,3.0,not included,not included,not included
2023-24,N7,South West,R1F,Isle Of Wight NHS Trust,St Mary's Hospital,Trust,Total_cases,A,569.0,not included,40.0,86.0,not included,not included,not included,not included,not included,1.0,2.0,not included,not included,not included
2023-24,N7,South West,R1F,Isle Of Wight NHS Trust,St Mary's Hospital,Trust,<=2_weeks,A,113.0,not included,12.0,80.0,not included,not included,not included,not included,not included,1.0,2.0,not included,not included,not included
2023-24,N7,South West,R1F,Isle Of Wight NHS Trust,St Mary's Hospital,Trust,<=4_weeks,A,168.0,not included,17.0,86.0,not included,not included,not included,not included,not included,1.0,2.0,not included,not included,not included
2023-24,N7,South West,RVJ,North Bristol NHS Trust,Southmead Hospital,Trust,Total_cases,A,1860.0,not included,568.0,143.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N7,South West,RVJ,North Bristol NHS Trust,Southmead Hospital,Trust,<=2_weeks,A,761.0,not included,536.0,126.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N7,South West,RVJ,North Bristol NHS Trust,Southmead Hospital,Trust,<=4_weeks,A,932.0,not included,554.0,143.0,not included,not included,not included,not included,not included,3.0,3.0,not included,not included,not included
2023-24,N7,South West,RTH,Oxford University Hospitals NHS Foundation Trust,Horton General Hospital,Trust,Total_cases,A,608.0,not included,59.0,71.0,not included,not included,not included,not included,not included,3.0,0.0,not included,not included,not included
2023-24,N7,South West,RTH,Oxford University Hospitals NHS Foundation Trust,Horton General Hospital,Trust,<=2_weeks,A,114.0,not included,15.0,71.0,not included,not included,not included,not included,not included,3.0,0.0,not included,not included,not included
2023-24,N7,South West,RTH,Oxford University Hospitals NHS Foundation Trust,Horton General Hospital,Trust,<=4_weeks,A,201.0,not included,30.0,71.0,not included,not included,not included,not included,not included,3.0,0.0,not included,not included,not included
2023-24,N7,South West,RTH,Oxford University Hospitals NHS Foundation Trust,Oxford Radcliffe Hospital,Trust,Total_cases,A,2405.0,not included,416.0,323.0,not included,not included,not included,not included,not included,9.0,6.0,not included,not included,not included
2023-24,N7,South West,RTH,Oxford University Hospitals NHS Foundation Trust,Oxford Radcliffe Hospital,Trust,<=2_weeks,A,517.0,not included,105.0,296.0,not included,not included,not included,not included,not included,8.0,6.0,not included,not included,not included
2023-24,N7,South West,RTH,Oxford University Hospitals NHS Foundation Trust,Oxford Radcliffe Hospital,Trust,<=4_weeks,A,852.0,not included,210.0,322.0,not included,not included,not included,not included,not included,9.0,6.0,not included,not included,not included
2023-24,N7,South West,RHU,Portsmouth Hospitals NHS Trust,Queen Alexandra Hospital,Trust,Total_cases,A,2932.0,not included,761.0,366.0,not included,not included,not included,not included,not included,5.0,14.0,not included,not included,not included
2023-24,N7,South West,RHU,Portsmouth Hospitals NHS Trust,Queen Alexandra Hospital,Trust,<=2_weeks,A,892.0,not included,330.0,340.0,not included,not included,not included,not included,not included,4.0,14.0,not included,not included,not included
2023-24,N7,South West,RHU,Portsmouth Hospitals NHS Trust,Queen Alexandra Hospital,Trust,<=4_weeks,A,1368.0,not included,494.0,365.0,not included,not included,not included,not included,not included,5.0,14.0,not included,not included,not included
2023-24,N7,South West,REF,Royal Cornwall Hospitals NHS Trust,Royal Cornwall Hospital,Trust,Total_cases,A,2157.0,not included,1192.0,132.0,not included,not included,not included,not included,not included,1.0,10.0,not included,not included,not included
2023-24,N7,South West,REF,Royal Cornwall Hospitals NHS Trust,Royal Cornwall Hospital,Trust,<=2_weeks,A,804.0,not included,525.0,125.0,not included,not included,not included,not included,not included,1.0,9.0,not included,not included,not included
2023-24,N7,South West,REF,Royal Cornwall Hospitals NHS Trust,Royal Cornwall Hospital,Trust,<=4_weeks,A,1465.0,not included,665.0,132.0,not included,not included,not included,not included,not included,1.0,10.0,not included,not included,not included
2023-24,N7,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,Royal Devon and Exeter Hospital,Trust,Total_cases,A,837.0,not included,25.0,96.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N7,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,Royal Devon and Exeter Hospital,Trust,<=2_weeks,A,371.0,not included,4.0,94.0,not included,not included,not included,not included,not included,1.0,4.0,not included,not included,not included
2023-24,N7,South West,RH8,Royal Devon University Healthcare NHS Foundation Trust,Royal Devon and Exeter Hospital,Trust,<=4_weeks,A,608.0,not included,9.0,96.0,not included,not included,not included,not included,not included,1.0,5.0,not included,not included,not included
2023-24,N7,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,Royal United Hospital,Trust,Total_cases,A,1610.0,not included,196.0,207.0,not included,not included,not included,not included,not included,4.0,7.0,not included,not included,not included
2023-24,N7,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,Royal United Hospital,Trust,<=2_weeks,A,513.0,not included,106.0,124.0,not included,not included,not included,not included,not included,3.0,5.0,not included,not included,not included
2023-24,N7,South West,RD1,Royal United Hospitals Bath NHS Foundation Trust,Royal United Hospital,Trust,<=4_weeks,A,770.0,not included,145.0,176.0,not included,not included,not included,not included,not included,4.0,7.0,not included,not included,not included
2023-24,N7,South West,RNZ,Salisbury NHS Foundation Trust,Salisbury District Hospital,Trust,Total_cases,A,930.0,not included,63.0,142.0,not included,not included,not included,not included,not included,4.0,1.0,not included,not included,not included
2023-24,N7,South West,RNZ,Salisbury NHS Foundation Trust,Salisbury District Hospital,Trust,<=2_weeks,A,270.0,not included,11.0,142.0,not included,not included,not included,not included,not included,4.0,1.0,not included,not included,not included
2023-24,N7,South West,RNZ,Salisbury NHS Foundation Trust,Salisbury District Hospital,Trust,<=4_weeks,A,436.0,not included,22.0,142.0,not included,not included,not included,not included,not included,4.0,1.0,not included,not included,not included
2023-24,N7,South West,RH5,Somerset NHS Foundation Trust,Musgrove Park Hospital,Trust,Total_cases,A,1593.0,not included,626.0,162.0,not included,not included,not included,not included,not included,1.0,7.0,not included,not included,not included
2023-24,N7,South West,RH5,Somerset NHS Foundation Trust,Musgrove Park Hospital,Trust,<=2_weeks,A,495.0,not included,283.0,139.0,not included,not included,not included,not included,not included,1.0,7.0,not included,not included,not included
2023-24,N7,South West,RH5,Somerset NHS Foundation Trust,Musgrove Park Hospital,Trust,<=4_weeks,A,884.0,not included,436.0,160.0,not included,not included,not included,not included,not included,1.0,7.0,not included,not included,not included
2023-24,N7,South West,RH5,Somerset NHS Foundation Trust,Yeovil District Hospital,Trust,Total_cases,A,532.0,not included,88.0,58.0,not included,not included,not included,not included,not included,0.0,2.0,not included,not included,not included
2023-24,N7,South West,RH5,Somerset NHS Foundation Trust,Yeovil District Hospital,Trust,<=2_weeks,A,150.0,not included,19.0,55.0,not included,not included,not included,not included,not included,0.0,2.0,not included,not included,not included
2023-24,N7,South West,RH5,Somerset NHS Foundation Trust,Yeovil District Hospital,Trust,<=4_weeks,A,249.0,not included,33.0,57.0,not included,not included,not included,not included,not included,0.0,2.0,not included,not included,not included
2023-24,N7,South West,RA9,Torbay And South Devon NHS Foundation Trust,Torbay Hospital,Trust,Total_cases,A,1160.0,not included,492.0,106.0,not included,not included,not included,not included,not included,2.0,3.0,not included,not included,not included
2023-24,N7,South West,RA9,Torbay And South Devon NHS Foundation Trust,Torbay Hospital,Trust,<=2_weeks,A,470.0,not included,292.0,77.0,not included,not included,not included,not included,not included,2.0,2.0,not included,not included,not included
2023-24,N7,South West,RA9,Torbay And South Devon NHS Foundation Trust,Torbay Hospital,Trust,<=4_weeks,A,904.0,not included,449.0,105.0,not included,not included,not included,not included,not included,2.0,3.0,not included,not included,not included
2023-24,N7,South West,RHM,University Hospital Southampton NHS Foundation Trust,Southampton General Hospital,Trust,Total_cases,A,2856.0,not included,823.0,332.0,not included,not included,not included,not included,not included,5.0,5.0,not included,not included,not included
